,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate,mu4_true,mu4_estimate
0,2.711427477277578,3.1286055599599374,0.1734491790166636,0.3090635337322145,0.8992792550988042,0.7632325171921233,-0.1414904377018138,-0.1330438606484897,1.4719472135948175,1.3716014128663787,0.0470458001889622,-0.0253130072922674,-0.3313959750680983,-0.335368477431765
1,4.425368577600554,4.119016085378913,0.9611695542769504,0.9753208367045116,0.5646505340310924,0.6709638130533354,-1.5310948433165736,-1.714205953037147,-0.1238727638807997,-0.1775201872286908,2.5743592415886662,2.807039241937341,-2.046223728229659,-2.2326843207240152
2,2.002788515769077,2.157725409581576,1.434373416796241,1.9421022940059125,0.7898503660690225,0.7905614345351122,-2.551681647669426,-2.3432109771474794,0.1346562125981154,0.0563780462226238,2.110392874921195,2.0346780220681118,-0.9910542110182798,-0.850169964647161
3,4.407158211375269,3.8776406334263447,1.715797010598188,1.3288682144437671,0.3595157832710495,0.4082055101209015,0.69637575665799,0.6299177997057936,-1.1938956678271566,-1.1330656840116338,0.6803058083462203,0.6363674219252585,-1.5776610758610097,-1.6794559436697347
4,4.760268247398533,3.386799102798616,1.955485076768857,0.9876753609203336,0.1146458930034003,0.3205593546960873,-0.0176402803243886,0.0451207247577719,2.013832208175923,2.407962359442628,1.588624232844528,1.7412846899468737,-0.8597838565481579,-0.9636176794791796
5,3.5059562016636217,2.998359281046556,1.6565944872244145,1.3621044458784426,0.8867901362785626,0.9897896746492154,-0.6532557645946253,-0.7721103562467919,-0.8431274359549437,-0.8985564761984169,-0.5357314457001414,-0.4629699270431272,0.1598627956815537,0.2214405645711397
6,3.765991038800762,3.807690953670125,0.1943558383832218,0.2263145247149826,0.1153181416406592,0.1338720592193073,2.369299469568186,2.4951130180891425,-2.5401412279818825,-2.5974248558422737,1.749003750273902,1.8418663893686251,-0.2248990198216873,-0.2512457485343906
7,2.61585084988085,2.39070338382983,1.9868490652687536,2.0,0.1517932405810169,0.2109613742267041,2.738504564440535,2.930663574405454,-0.1926803040242417,-0.371379771545453,0.3081453949484809,0.267384402437481,-2.9164226029037605,-3.0
8,2.6626560001124235,3.3044091372442246,0.9925749927661016,1.7712549979453482,0.9967428565563125,0.9603253132260816,-2.5801884105538377,-2.777090392123013,2.488805636582038,2.680600001739664,0.6128645693676777,0.5363746893263753,-1.8933889872563003,-2.008072882915954
9,3.447221253582642,3.700040627287729,0.6260003033834279,0.7216340824544925,0.1617628353295858,0.1091654207855433,0.3709969346981734,0.3343577353194831,-1.4194207400789092,-1.338526541190811,1.0516760093872703,1.068941064126389,0.0087008813817919,-0.0282500796246563
10,4.709763157869767,4.741627016162499,0.7032900675582652,0.6274513930557836,0.9026462118099312,0.8548849278608331,2.553681690373347,2.493595638114793,0.5509009542722179,0.4552563789078831,0.8501401081199229,0.7716998736552737,-0.6737405386329522,-0.6674161462529699
11,3.923378517116756,4.138491165661849,1.274308980455276,1.3677194640422168,0.14792048681547593,0.1276291834230237,0.2133860027481742,0.1629072896826319,-1.625788638597935,-1.6035359650817407,-1.5484462828145462,-1.6198576981385995,2.696370660416347,2.6622832814731847
12,4.771656260352501,4.399486276481076,1.0061992484037436,0.703790641559297,0.8223048777045721,0.8650105785444878,0.39328652231694905,0.4328189596994347,-0.837760382876847,-0.8925556824344579,0.9753759995604487,1.0245352276709754,-1.4909474163817713,-1.4503597746838355
13,3.997051223568395,4.315237122343028,1.4396607750098023,2.0,0.30572754717226563,0.3316021473004372,0.5181001470266984,0.41593987195147036,-0.7055676891352745,-0.8493820435891312,-2.932622378595632,-3.0,2.7777158594785862,2.990410403589943
14,4.585398332320661,4.902316117632631,1.6181046316087102,1.8022565453793566,0.9505531129928473,0.9337190357745475,-1.8769013188353807,-1.949263240374179,-0.790488481654271,-0.7789262160452615,-0.004806932062770608,-0.016571979378691204,-2.233121547284745,-2.245068373506659
15,4.272798147067786,4.600583759884097,1.8554496119504535,2.0,0.3426046463455694,0.3408646277304377,-2.682834443635837,-2.85756749553258,-0.28693537501798794,-0.2658647290623601,1.3670267379611345,1.4495843300179065,2.741016848103951,3.0
16,4.714090278428196,4.628669219484073,0.784860562146019,0.9960926572706731,0.7397916341035482,0.7930006690357019,2.71260289043148,2.755060914640751,-2.097310935226783,-2.1859737104876293,-2.897469278993524,-2.883883765822006,-0.1167504821932841,-0.11172283913327316
17,2.10733063995305,2.482713472896192,1.20609558300078,1.8569878764158163,0.7906508587866529,0.7679495942480239,1.6185258378314726,1.659284515831459,-0.055022047774551996,-0.1140011460270392,1.0313111835125304,0.9421575976312472,-2.9518927063873317,-2.91916097532254
18,4.772859425112511,3.2784881767634997,1.6321668131500613,0.7388708550077188,0.57021742925523,0.8117095792526268,-2.1121370345781174,-2.3674477949643373,0.8914273317026755,1.0660397003057651,1.81429384604477,2.0883188270128112,-1.0697032053973317,-1.3179919677337626
