,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate,mu4_true,mu4_estimate
0,3.431222805970035,3.519830686152504,1.716480639124197,2.0,0.924080516971307,0.9438066552597556,2.975911240718397,3.0,2.4933299516461567,2.59541288678278,1.0320764430311171,1.123188197443565,1.6824632679438878,1.7313414747786835
1,2.3668118255001938,2.07807626900403,1.1702856391725949,0.829583345916633,0.757289579784101,0.8032896449126965,0.1135980626661441,0.1796235243560439,-0.8358509068306414,-0.928596744895862,2.196482917764677,2.3612445542869,-1.5473729042020028,-1.6246237490467228
2,3.296632006062061,3.762383322915837,0.1253779804055133,0.513917301682197,0.2380895099974313,0.1749786681904192,2.795492760157684,2.7305970619136,-1.1044231206092554,-1.060792450292734,-1.6637436307265765,-1.5327996746759749,0.8468707388960988,0.8110910661962061
3,3.2985621163847227,3.467613947596917,1.3052220436641788,1.6360509678138242,0.5247111479995324,0.5339960942935329,-1.0234393414268348,-0.9737218202091846,-1.8936684138413475,-1.898368382064456,2.274004648231569,2.286651576365599,2.6610914900147264,2.659455819324269
4,2.0605337482723303,2.183927102592592,0.4036026589257721,0.4976339262106561,0.4172035542401804,0.3992633147081955,0.1084955960663656,0.0615632875815959,-2.897212943969392,-2.7975498853263976,-1.8476082817512005,-1.805212517087452,-1.1075092277317051,-1.0759617935162251
5,3.0673560510685083,3.165713933591374,0.9624443114326588,1.0072221578262994,0.9526524121558684,0.9610941429766922,-2.273290383142489,-2.3022109926313443,0.610040023792433,0.5382971057615111,2.721485783243878,2.8042688405919014,-0.491623191353933,-0.5745080494730521
6,2.823399871586669,2.9792369544156525,1.78979950567101,1.8757618432315053,0.5304843266770499,0.5134820801749626,1.9016448460865,1.8496034393488985,-0.9319041673962988,-1.007255319613643,-0.1288072944530887,-0.1868723184127146,-1.781421747776047,-1.757559381070498
7,2.5094956347914548,2.5320983865068394,1.6351648812306878,1.6764260602534835,0.8453052971661131,0.8502435266597959,1.858822941937419,1.848048350621553,-2.5098815253303006,-2.577463631015001,-1.0226827375036216,-0.9454022527920584,1.210355061660916,1.2404956019924
8,2.575693373194187,2.774721234794772,0.5851542252718752,0.7712864067528633,0.3059867341784837,0.2910626573415807,0.3498234199059287,0.276757422872123,-1.4847901671103012,-1.4718807235628415,0.5005282962008906,0.4914133063095724,1.631501442122708,1.6380131411555725
9,3.9542393792566815,4.217135572432918,1.3598711446484832,1.481218111700763,0.9017029881994676,0.8862232002938614,2.633557908191782,2.708519615330377,0.3584088133777201,0.4540047605728735,0.2691999889283554,0.2944668837230342,-0.9241595263568712,-0.9677900344653374
10,4.5221728098341325,4.574238565828837,0.1078934500062059,0.1000002900216916,0.436926134881476,0.4661881148549001,-1.7953693524804086,-1.7852445912798256,-1.929906116312904,-1.9721782145407645,-2.371035402954027,-2.4415428658174045,2.183539563969215,2.300037290211417
