,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate
0,4.024405573040293,4.077281397414234,0.7257156269160531,0.7753709702867068,0.7196353358511633,0.7371624812468831,-2.9643806365869216,-2.9512744173537704,-0.1349489665331626,-0.1302039434277879,-1.1294148820192338,-1.1220055027911515
1,3.9353239182635815,3.682929543820955,1.6877215863737425,1.5024330243476518,0.5154331937161479,0.5497590689932289,-0.1479909772954968,-0.1995075681381359,-0.8751710982383716,-0.968808488655702,-2.46197618332832,-2.440746293383927
2,2.2234913867034454,2.8641169863221387,1.0263870867734324,1.7431006992949951,0.7276135432373825,0.6619914942815968,-2.550608960843351,-2.447117568147676,-1.370922941978316,-1.3867371673141184,-1.4648581179331646,-1.3141460632529551
3,4.506639821071837,4.643550306907597,1.81626034587827,1.914382902444954,0.8277410651393526,0.8299815584306662,-0.6174362514216118,-0.7395336698523627,1.7410816655324273,1.7332469351310122,-1.1294642749488994,-1.1716725541277129
4,2.8387832066961947,3.001347482977592,1.609408177077098,1.651322538596989,0.7167568838064163,0.7065354092387803,0.0889761589630848,0.1018716141356726,-1.3270290294274942,-1.474428348191863,1.8071802184649508,1.8027058391642312
5,4.699454189231288,4.794609051701141,0.1666537883326015,0.1,0.6650750569909509,0.5824995268710945,-1.2596904821575057,-1.2572497994281724,1.1746268421935258,1.198193574218526,-0.2818152243584149,-0.2225630739156305
6,4.158848732930586,4.486068199880791,0.3521390424329917,0.4997037900344647,0.2508300910776014,0.2126047527529152,2.1298986338845074,2.172328695780972,-0.3179303970668392,-0.3845923467446017,0.3704652208986043,0.3517049309527864
7,2.52007858502957,2.939579362779995,1.2571493822731143,1.7100790264830317,0.3063302952208422,0.2899163982466343,2.970077902813434,3.0,-2.594259942660246,-2.6925462273593745,2.7974803165216504,2.9603445470804983
8,2.69859697694527,2.5043554144623443,0.4322445545690779,0.2712198001484626,0.2889652692909472,0.3391611726502334,-2.061613407596301,-2.131668242899213,-1.1112595431375374,-1.0498569519019398,0.6391735080960643,0.5109248086541965
9,3.206132295175707,3.0126906963302407,1.113493941327311,0.9519351661894356,0.1972088357844812,0.2268265650197379,1.7346642567090518,1.7433387644903942,-1.715154001412568,-1.6529553570889668,1.0352019764127074,1.0516097793238088
10,3.0574423359924623,3.066958503616167,1.4212974757765144,1.5368910059761631,0.6008573662733859,0.6167519136267614,-1.176548939121062,-1.1633069436116803,0.4676408398906844,0.4137425185509397,1.8110973209107573,1.8271552393027752
