,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate
0,3.144011005488476,3.241042318680919,0.7657953044655162,0.8340155295320326,0.7958938008471895,0.7763861069379772,-1.6269134464396924,-1.590312892805395,1.8103645218905096,1.7923210588979948,1.1563960237856028,1.0664176431677248
1,3.5204598047040103,3.898309951628166,1.193937203103096,1.493447702130272,0.3693660701833895,0.3410673044736132,2.7911732754082204,2.8418022979904585,1.143506388725063,1.1380766063055088,-0.9845247387574688,-0.9957751188132028
2,3.850195795156754,4.6902657333647095,0.6178258950397503,1.3302268705497204,0.7559893870897718,0.6584594135308212,-1.01045299809137,-0.9239059020816492,-2.876656257971553,-2.652638795022666,1.754326857257435,1.677668463625475
3,3.114608783195512,3.131932043881727,1.9942878656883487,1.9869482416508253,0.5525167765614112,0.553390039211209,-1.384321764119712,-1.3609582638507425,-0.4780212564235093,-0.5378097167589209,0.7870136976553699,0.8480040294008235
4,4.037332790097703,3.811984919525506,1.8894231840673803,1.801828211270624,0.3120802655315984,0.3457175253230616,2.977843803037985,2.9484662051636,2.5800768729722914,2.60396662862083,0.5160813989678579,0.5249854233074345
5,3.0819159722154,2.672824400262152,1.048181829638619,0.7237558490030258,0.5185317102528998,0.5757593278360345,0.1486424949715918,0.1478477279472857,1.3688863302023986,1.3812624255952937,-2.203377314077867,-2.277037838905846
6,4.599740910592948,4.126917010021925,0.5795491129158398,0.2312857493710449,0.1722881229601354,0.2436776060011685,1.1758445401413589,1.2055784156318767,-2.5821286156106487,-2.7424203895536854,-1.1697166667148446,-1.26826641983401
7,3.839194561010012,3.860404573829865,0.5534151022953031,0.6546163904209152,0.6486858995879107,0.6740306956245362,-0.2998999394119457,-0.2926011358948915,-1.106682500990436,-1.1566500071461558,-2.019457339958043,-1.9861698550709528
8,3.107924717857564,3.084609731117426,1.1681576828092748,1.2009273753499683,0.8918263422061259,0.9033416800256604,0.575275641260643,0.4925963591600478,2.1378992060352218,2.1379028109873435,2.383561538244116,2.338750801102824
9,2.813765101236382,2.753630204695595,0.5778974188348481,0.4359042512385571,0.2234111047250617,0.2399552723757754,-1.4239480905164177,-1.4697747756229442,2.543434379887413,2.629728204183081,0.2881683928033129,0.2842759798095666
10,2.279183177912344,2.185966416394616,1.6515799345995097,1.4099452865541773,0.9368529111507082,0.9425888355932168,2.980700938330436,2.999999891890776,-1.3173135964172749,-1.2761956383282396,0.8980533963458213,0.8813905915106002
11,4.438090374320943,4.433204563659199,0.4610576325372761,0.3880314520005182,0.5756331513177907,0.5700843872072215,2.1716338660705503,2.139030695162013,2.283766651001727,2.3331130392151964,1.7957451392514874,1.853731315310976
12,4.596075815194806,3.889566521002691,1.944845337502188,1.5389486923614666,0.8148157550497838,0.9261900855520204,0.8562547532187372,0.9231419228749076,-0.8532618747004419,-0.9449203296575286,-1.6687624422856442,-1.811996756664097
13,2.304055374480304,2.3744259971144634,0.2529481121839798,0.2888452214712027,0.2699947257293805,0.2609023915741776,0.1344392242975778,0.1349842769006423,-1.1995807307459327,-1.1482365551760796,-2.2310965322096816,-2.168838209426784
14,2.0330602088858134,2.062684391705197,1.3390545730404253,1.437379990335807,0.2981038650085691,0.3008685186084835,-2.6299655646855467,-2.583615326295148,-0.4890159571145998,-0.4434060481091044,2.5221548462915493,2.4596544797638944
15,2.185618801354783,2.1205499822685505,1.902681402960705,1.7789828289002825,0.228901650158391,0.2411735852633518,1.732450388728337,1.7504592529478806,2.3167487194552736,2.3480906210456425,-1.8271198555857675,-1.875973619840861
16,3.960641843246926,4.30061421342724,0.9944719146508664,1.157744612869002,0.7790794914153379,0.7516271397997643,1.7056356067577416,1.7536085941949282,1.1276121449797722,1.1460422285927907,1.9148105032848068,1.943563912073103
17,3.6523733042690543,3.630420873608109,1.7276405699464197,1.7473928885462335,0.9266491528150708,0.9313018992420738,-1.2910269167936157,-1.3309061222344456,1.7799897783877463,1.7289496548696657,-0.9390133732096267,-0.9648169479471986
18,2.321913914153728,2.156762313465256,1.6141147333326258,1.258593429986707,0.3904279055829581,0.4108064383304918,-1.6422131799549238,-1.716424474231646,-2.9205658082665016,-2.9924726097413883,0.4397351469088588,0.4304109027218356
19,2.156895447807869,2.231690769749284,0.6817422680860495,0.8597878157173348,0.3076464372312636,0.3119601389625349,2.858108563752304,2.83938389664199,0.1466979433836333,0.1771755383930003,2.3170976129524945,2.2523646440122587
20,3.516672801884537,3.56780158021288,0.5331968794993359,0.5427637009624509,0.728651547544705,0.7273746697157207,-0.8472222576689292,-0.8710457258987312,-0.4898120980632465,-0.4762667847252011,2.762664515076984,2.781186878707936
