,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate
0,4.885027674728665,4.895377015548403,0.4657653049004676,0.4059196678064508,0.6628952838268175,0.6451478482391466,-1.8986589177590143,-1.94474477329355,-0.62942080029375,-0.6766492377677373,-0.0665076996442035,-0.0769189688970286
1,2.892551434561514,3.387810124756421,0.6589067040821779,0.992193642391293,0.8588442832057707,0.786594310220276,2.761064021410527,2.704807574554454,-0.8102183386610884,-0.7757032085950467,1.7449259980506786,1.74057412783199
2,4.166960597032491,3.688763149398776,0.7997904509585458,0.4571320414019555,0.4525730643631528,0.5009965308318457,2.5190867056311115,2.482762728289123,1.701094684350448,1.7606147405030834,1.2399848502882376,1.2642587219661197
3,4.118485838529107,4.334069973915861,0.18720435375483,0.2359489903589454,0.3054046701383553,0.2820989681202654,2.490192114174408,2.4622651658560386,0.4959239383141989,0.4866125096970155,-1.7808524232352625,-1.82482031022974
4,2.582598377214288,2.379486282307146,1.3069091347989308,1.0519473740740113,0.8579725728424541,0.8885719386420085,0.7120894099426938,0.7404919333880372,1.8757742968837845,1.9228520474511188,1.3079465555829086,1.423370906277072
5,4.246924562323465,4.186180258380868,0.3753963118515512,0.3021515364870176,0.6572720616810476,0.6830037134602728,-0.5888865870973439,-0.5760992872561789,2.874932495317797,2.908956369759624,-0.1919926899515649,-0.1563156831156464
6,3.563162726429532,4.055496215205099,0.6383202498101126,0.904035855355824,0.645617274995093,0.5611277778058286,-0.2355514932767346,-0.1669303744939848,2.882727744526293,2.7957725910062536,-0.8063321757236066,-0.7527649057951016
7,2.4032270534413054,2.2323967148252697,0.435598539320867,0.3676476410298952,0.1857258784473009,0.2447258776942435,-0.8372904279983591,-0.7846918309538493,-0.3309172790447319,-0.3385039006177974,-0.5908989986844118,-0.5928583523894823
8,3.1132388564315514,2.869292375613524,1.4010139460765534,1.2963380512349088,0.903861338251794,0.9616074449800608,1.7623073511198792,1.7640307475331405,-0.5330052221668689,-0.5077040944866636,1.16786399146698,1.245306828933106
9,3.464008763680489,3.5663998466880287,1.5660467293590246,1.6491121294120985,0.9716170968365384,0.9620158068117874,-0.4286285090386439,-0.4690796743138089,-0.4878992085650833,-0.5045072991394699,2.8760722454874337,2.802538172623492
