,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate
0,2.131221053328278,2.265140954169859,0.9243403951085488,1.0684345567423352,0.6002156334045338,0.6104054086757187,-1.361701121313767,-1.3635924888528068,2.3901105388420474,2.4214654146240964,0.2460450928273929,0.2612421356401695
1,2.606391396775761,2.7336026726242006,0.6715570305750472,0.7804130965686278,0.9036715689057144,0.9066715670809976,-0.1976128729993627,-0.2132769026960635,-0.53607016242691,-0.4835514357672526,0.7483076850580528,0.7660264485938793
2,3.534134444046808,5.0,0.1672678202940549,1.1257973353637432,0.3266105399949839,0.1798441099606303,-0.0442997036053389,-0.0419312953743635,2.2194206054070054,2.149804531555511,-2.539693883246157,-2.4994742517571265
3,4.374435569490226,4.425744859116106,1.684356206824393,2.0,0.4970221047212866,0.5901820461489296,-2.1397390121191333,-2.4717444337303145,-1.6817340640570144,-1.954674340923434,-2.784584892974164,-3.0
4,4.686517615829523,4.985807918783447,0.7704138009996455,0.8820112257605686,0.1586246445620747,0.135057462268598,1.2185038549726028,1.1995582213672464,-2.759404258258231,-2.763664390202784,1.1261432630373212,1.131505563310364
5,4.812010524316236,5.0,0.1522141286255604,0.4326940005979139,0.2546772881401168,0.3343604475821644,-2.5857087144770885,-2.731952097544537,0.1512797621246597,0.0676681270705572,-2.884184248911408,-3.0
6,4.347100180175055,5.0,1.4698784247353498,2.0,0.3038208120389295,0.2922305658265459,1.6609351515981738,1.7294019567639698,-1.8232240457066708,-1.9571113874898565,-2.6899772352881364,-2.799593140835924
7,2.781482594998755,3.131105996683958,0.2604417354593037,0.5754653723936564,0.139809602106131,0.1,2.945130320351479,2.896747047443271,1.004231676020793,0.9094578056162654,1.111332743514117,1.060672708027888
8,4.110214276464998,4.152333484100464,0.6318114066834655,0.6510466705076025,0.6843691541687464,0.738369161313983,0.0199862326510049,0.0200253044951773,-1.0774609144016187,-1.138304521018069,0.1916496411657136,0.1790997432915759
9,2.415154894671851,2.9164246791294506,0.3869138809591593,0.9121181457058491,0.4554170948852952,0.4248984193830233,1.3581035826968828,1.4418511284491058,1.4922737699949182,1.49237290663317,-2.030829737173581,-2.0133244055871904
10,3.769550670702361,4.037748798785905,0.6986145289895428,0.8945759033885476,0.3447913818486544,0.3013962947865671,1.6891683620803315,1.6481111364956376,0.2439329613560577,0.242321297279031,0.9809809740794448,0.8596859299663822
11,3.241396148646734,2.725725339701799,0.5567502926151225,0.2854653548131175,0.2263588726138339,0.3800670154966813,-0.2775390438535083,-0.2828635730691422,2.035340938014225,2.2009446483676443,-0.9988901197062348,-1.0744695210900856
12,3.62290233210637,4.47090641659426,1.451855414770764,1.824109957294444,0.987268317356996,0.8746940141346777,-0.5729847216362407,-0.5516114315260707,1.177149902923591,1.1292712210738725,-0.6970500551583241,-0.6621611551207828
13,4.091056842125273,4.57048680895273,1.4125986307231162,2.0,0.2743703040759807,0.2805758191440117,-0.6475139415197086,-0.6762990293731416,-2.989699909255034,-3.0,-2.820366755497545,-2.871248803179414
14,3.989835188107848,4.352713360058763,0.1210587528813717,0.2899187651566727,0.3475623359278368,0.3011850975527472,2.924578287242282,2.942018686489569,-0.850011292423418,-0.8548124493328195,0.2479789325844905,0.229122838169595
15,2.6224087139096386,2.461972523521121,0.7636330347303234,0.7013962914075583,0.5697593977116957,0.6113178176844056,0.6582146940140849,0.6283170525769727,-0.2389901439732003,-0.2399702297875565,-2.1542662172639107,-2.2302557681224666
16,4.97581389197414,4.985238922329382,1.734600356596243,2.0,0.2684495787517865,0.3557964749188703,-2.4845173574350543,-2.696324610566373,2.869452592795306,3.0,0.2924163202195955,0.2225816041924994
17,4.447288974881147,5.0,1.186527670278343,1.9402657228779128,0.35235331417936,0.4219664575516361,-2.59395336807195,-2.95503527225304,1.965953732051532,2.2609327705636444,2.432468728885953,2.7148650004282366
18,3.3751966985983675,3.7701181741045535,1.261714145666846,1.8011234162863468,0.2170843650001789,0.258443563668043,1.6568482990822844,1.830382974679444,-2.6452254720965334,-2.87021604879774,-0.1113881908312601,-0.1416088207447393
19,4.178381705260372,4.167835004791779,1.7094680271670557,1.9618380304235368,0.65385437354949,0.7401682693779394,1.5276252652019535,1.644484633567883,-2.22672486841841,-2.405256746232039,-0.1620494699497228,-0.138537443649517
20,3.244849310551362,4.044125626577328,1.2159883256877309,2.0,0.8205255512813374,0.8227949868675516,2.5508150922799717,2.8096774760463314,2.417220049013539,2.7612401118685064,2.920021303604925,3.0
21,2.3854717643983,2.830292350761232,0.5164441421117396,1.0221038804840872,0.5488107841462693,0.5216863032872214,-1.8595051730731904,-1.81409027722319,-0.8230716270308724,-0.8820619864888417,2.1884084007172038,2.1534003893016984
22,2.4206787648508903,3.5838230165517224,0.3635563735364145,1.284644403867067,0.9872310870048876,0.8315266607735659,2.0992136397705683,1.9756754166263604,1.423011027786334,1.2830156954426877,0.8747131638909122,0.7810759026259897
23,3.8160309762972537,4.119580294871302,1.6380860038647411,2.0,0.42650404119104,0.472767345735863,-0.6434999140991746,-0.6282305484471302,-1.9938910498466056,-2.3093884769454003,-1.83151625782232,-1.9262305055716336
24,2.967909337046356,2.7854897373530143,1.7147743670259346,2.0,0.712852340560347,0.8477440324730116,2.3718593145390026,3.0,-2.218085104929841,-2.967438196411678,1.7066400363593976,2.262688841859613
25,3.671179290976569,3.578363342926413,1.81446321739844,2.0,0.3054565925339117,0.417363828564491,1.2554864605518177,1.5427994055290055,0.141929027357935,0.1160031734619547,2.4532097194488607,2.8573579156075013
26,4.165846630880667,5.0,1.180329640101161,1.851465584803501,0.6415261118020873,0.6312017036779833,-1.6979190859672415,-1.7900743966999637,-1.9323202936037136,-2.039704597021578,1.9144540982805405,1.9561241410262025
27,4.987433130863219,4.704192003756734,1.6151533570088925,2.0,0.5748001138327512,0.7164119225430094,2.9764399178503784,3.0,-2.1851163031996794,-2.3565818289589937,-0.3055849927254899,-0.2977566768670608
