,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate,mu4_true,mu4_estimate
0,2.148568836575062,2.1279179320742614,1.9731725170616683,1.9691767746889848,0.681600937297052,0.6922246965693949,2.500911862832309,2.5688082777487224,2.337255874520834,2.548623535442885,2.3318690678441456,2.3431006413270303,-1.909467805757057,-1.9812611161750555
1,3.329892116131602,4.080411202516097,0.7475611217947798,1.2991719470704428,0.3128533128497866,0.2111607280466273,-1.9311500042648464,-1.753432721945813,-2.307423414382693,-2.1552925093785955,1.9793570698950689,1.903505893856124,-0.2708573441635078,-0.2102242202828041
2,2.7082079348710604,2.889250615112364,1.490681103543906,1.695347676550254,0.3218483907884697,0.3014234408620386,2.5311523712661854,2.4846767510333074,-1.2188354492285185,-1.1235467488722537,0.2020793464377706,0.2199509267799418,0.1640592451132398,0.163303501442729
3,2.104836426557929,2.017830868940779,0.2502065658079802,0.1002485597116235,0.5390437251240753,0.5534336187833199,-1.57618888381823,-1.6453400943663363,-0.6029181511343451,-0.5709273509861348,-2.8778015000187835,-2.8501930441225864,-0.6326325702009079,-0.6326737577474177
4,3.0386509348174258,2.867793171255608,1.773815396481862,1.5906324639668088,0.8729975284258195,0.9035606521848358,-0.564066480310168,-0.5164281207980687,2.131151799377148,2.2892836467842663,0.1815430779424431,0.1868850520565353,0.5979001132287158,0.6039513298809217
5,2.850324905328842,2.7616357581335653,0.560548848236765,0.4508233736582273,0.1246983645336065,0.1314994728172565,-0.9060642888027468,-0.9110806285376768,1.961031957251449,2.015638718949633,0.1767337788111833,0.1511792528226803,1.7309872388160603,1.711496061895725
6,2.619148820922048,2.607442005686249,1.6985818830646788,1.667586972791648,0.622661321318292,0.6271070457399668,-1.165340397400004,-1.187136047925054,2.856924521989681,2.8532291049765983,-0.3767831900036476,-0.397760075414855,0.5102512022944334,0.4976246412802847
7,3.673979849502431,3.4144271349653783,1.9348851917055507,1.6580283137788274,0.4595590390234725,0.4981296651976458,2.0507309428596985,2.1585227204871846,-0.1774770901320204,-0.2898012452244418,-2.314739800529728,-2.37475738804568,1.9478303165740385,1.9718746746458184
8,3.600218184434284,3.3082253344527133,1.2042438827136148,1.02608934962988,0.4555603982764832,0.5318947127356937,1.7660708169619863,1.8835227318356609,-1.3178154244536284,-1.400720786418463,0.1136012677076503,0.1351888617979707,-0.8219191491997699,-0.8875352329659358
9,2.7494326454681457,3.125601439977528,1.4211926712316574,1.970607611292643,0.9659656387533904,0.9403544636220806,1.9128119492796265,1.875819841934259,2.938858348682343,2.940538508555861,-2.7061702929643774,-2.660927165066267,0.0134346199397854,0.0030404310685638
