,threshold_true,threshold_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate
211,5.268665750570915,4.876502786306721,0.23513356555924714,0.3626493868746421,-5.1778143951202305,-6.0,5.386542692559804,6.0,-4.676420120906357,-5.51235833166052
212,1.3091832481119148,1.262554983373341,0.24250670548650385,0.272949975968627,0.9337660673355055,1.2071477999700582,-5.079877462148601,-5.788794882515941,0.805489071336968,0.8744410947736886
213,1.9834179474603542,1.824705346389565,0.12346749972699145,0.18561300764071342,-5.4211363365162875,-6.0,-4.57053448371246,-5.714251270982751,-2.8554778644366916,-3.548929155786256
214,2.9311500327531617,3.097590023162619,0.8593219877585077,0.9040109556311434,-4.527517427898952,-5.307085971502257,0.24022259494865494,0.2871784012742931,4.181364507923666,4.674474844275767
215,0.771394726840231,0.7064757583993346,0.9688290964737223,0.9895254836948413,-2.7447474582876445,-2.3075269722152716,-3.3299101640212143,-3.8292923905264473,2.8779820117776858,2.855518152819211
216,2.49543108732392,2.7367592449105484,0.5901187513694045,0.6214728865324971,4.646092646531961,5.733792217768795,-2.6035978582669634,-3.0302892034296303,-3.0881863755650554,-3.4268828720554234
217,3.4024651079527306,3.132346657153659,0.7362253946671271,0.8525628352421005,5.0134179930359295,6.0,-4.834364054406227,-6.0,2.546818449086807,3.1784323757635935
218,5.917838263990933,5.50093718541771,0.6831831662201825,0.7686947666154148,3.1211148395083055,3.1214662497084786,3.614462728877326,3.6384641921280734,2.1163275627690226,2.143421652113887
219,5.816654941654861,5.812986100934273,0.9480412782429051,0.997142206529214,2.187661133065863,2.235371265700867,-1.9860459625533924,-2.0555551956662574,-4.14450215178954,-4.3003601518602705
220,2.8227492053642713,2.9183886709123517,0.7130957660992504,0.7296455973644261,0.0721914770896106,-0.16863087844172964,4.641788400925108,4.97452959081746,2.9554886366921456,3.09188904736911
221,2.480766176856628,2.3088374745370235,0.11595203831449458,0.1734860785470715,2.249993543521271,2.3088571312761137,3.8601012806772355,4.227369979068624,-2.854595733135269,-2.9963754162409715
222,3.6227399512123606,3.3389898131464126,0.7217894420854575,0.8130994751753112,0.8706343315384415,0.7956595146336072,-2.842389754553806,-2.9128939749680742,0.5669698632615874,0.612188892275894
223,1.5372478108459673,1.4619511491307278,0.5551326506806559,0.5876736827402412,5.415468937491772,6.0,2.1243600916436236,2.3789982256825786,-5.59802723501056,-6.0
224,3.6930434643851813,3.859288459739345,0.7770612950281885,0.7593814940994168,-0.07704540817590022,-0.04310355565550286,3.0212204688482953,3.1678772912958637,-2.631023217397292,-2.6950478133882196
225,5.906173228132568,6.0,0.8980402742563427,0.9934972667431683,2.8956066625097954,3.3452210978121304,-4.970345709208697,-5.6586554616859095,3.7537288604181995,4.299621731091566
226,3.6016328930571495,3.8616125773096774,0.2772167015356516,0.27011579791924567,-0.03803747232957244,0.07199055136824176,2.9259103159059836,3.054731020618352,-3.595245619670325,-3.730092585566202
227,2.545521915586555,2.410653454856348,0.4400848210299245,0.49945629953942133,-5.285463528104502,-6.0,-1.9312196667152621,-2.138540212607235,4.479092213316688,5.307717266981201
228,0.9860597462211752,1.0479436334464953,0.5411882989584048,0.5542349803041902,3.978751201891185,4.5010612869087385,-0.42162614029832346,-0.3487386324186399,-4.085524679395331,-4.8274200257833
229,0.5940638847119248,0.6679917568407072,0.48085643184469845,0.5005190485321012,-5.954292063269502,-5.982350850592579,-3.7293824481268167,-5.6300866285843885,1.3507582665744144,2.2495453990588876
230,3.14260749417644,3.0969560469475117,0.3133556694012249,0.374508150394558,-5.150376034639818,-6.0,5.251434627510748,6.0,-3.931867947632595,-4.696967941665967
231,3.6478030575549796,3.5362906412943627,0.19483105917811747,0.30201530015287115,3.9140300673066464,5.177468243952803,4.846415655125888,6.0,4.590673823582143,5.915417695398974
232,1.523541549435477,1.524241904941961,0.14375437298027413,0.1652583407335174,0.5791621499727384,0.5745892439686213,1.6449812423622676,1.8417130167237519,-5.204841118670172,-5.663209027498925
233,2.593955617797921,2.720926998689137,0.40829572129387925,0.3501186300312799,-1.4164374823999197,-1.4342223640477325,-0.07205990908617999,-0.11751164860776082,1.615663138786441,1.631783760677119
234,5.70281215858898,5.754056220886261,0.3323712878333758,0.2797185775646326,-2.4575947228958515,-2.4233977015934776,0.8055476915815092,0.7927509095609202,-1.467884145946032,-1.3714983134664849
235,4.052968296790442,4.0830581291479895,0.12505542994495103,0.19195351157209295,1.3533650339639403,1.4044690892538139,4.363154009690341,4.702921805468457,4.928520290683126,5.573185914617715
236,4.378849148843923,5.0603739119732145,0.9223666405728758,0.884172336472696,-0.8765851376582181,-0.9040685292304976,-5.310711178487207,-5.8321711924137505,2.8566129554935604,2.9751931988421254
237,4.633924034060634,4.492826704047098,0.20215371608550026,0.28719096647099857,-1.8925216973104098,-2.02292872041292,-3.0767171729700675,-3.369912566296577,-4.979424203288069,-5.428833512792001
238,4.1982773563514515,4.017606742456824,0.927889520245716,0.9842661772104756,-4.033177052812345,-4.224196978046909,-5.820563948374268,-6.0,-1.068712630139284,-1.1756981959735764
239,4.840727124569516,4.96194945064694,0.2392083507943079,0.17187097000680482,-3.231935728718183,-3.130444645750533,1.3619345447831486,1.3315656411731382,0.8073804626581054,0.8208514967549185
240,5.434594797049471,5.383307755765013,0.30590695037420734,0.3237338521524703,-0.27166114059710855,-0.33736117193320614,1.6562497467887964,1.605192979246631,-1.5789277170279914,-1.5531094450392082
241,1.978155561475003,2.0170102360043476,0.12612314311585496,0.1432123885585883,-3.967564355041498,-4.313245878236067,-0.7649230074661859,-0.8120672996941277,3.7453834407466586,4.167208386174103
242,3.319426529769722,3.3666797706081186,0.5500267602927725,0.559752462698833,4.238837733642719,4.521729365268158,-3.4309879073325718,-3.487242320532814,-0.8612923869900766,-0.8432707503204779
243,1.0274991181157334,0.7524666506052622,0.6748936814889868,0.7277541368118638,1.206616840257646,1.2060926821629059,2.7272840076429348,2.8658119993354116,3.8511688647434545,4.363037820415245
244,3.71870427099569,3.9446048075115048,0.953897501452574,0.9693870047475679,-5.652177783067986,-6.0,2.8215064092832405,3.1270212578784107,5.392980459874905,6.0
245,0.7093637981647645,0.6628339676127,0.9620461651338258,0.9880461496065167,-5.879729562519895,-5.9251788658829545,3.0634543989007623,4.101604597553454,0.8020709682515097,0.9426448779297544
