,threshold_true,threshold_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate,mu4_true,mu4_estimate
250,4.4171846627822955,4.9369118955223605,0.37355998522691036,0.37085031586595213,1.8525204130083948,1.9575492812025583,-2.577388537048211,-2.728487311848236,-5.493431036476414,-6.0,-4.899887723841671,-5.4477723217721135
251,1.7239189937398494,1.6544826542395754,0.38119264583405055,0.4308596416210345,4.208368736792447,5.224421250736381,-1.6579690408304693,-1.910289397559581,3.0323843795489664,3.76346400176638,-4.008545048815994,-4.831014321857682
252,3.9709551259092786,3.944465336017252,0.45427271599225344,0.46865223512844645,-1.4899437503763848,-1.6150133909161917,0.5916411067002811,0.6810196003558913,4.7511563970069615,4.700687553809619,-2.089115129110495,-2.1060549568022027
253,2.3294918979415327,2.7738595748894164,0.9933000119252107,0.9999286912245532,-4.932315580515094,-6.0,0.7704845818911528,1.1674506138532088,4.20410600960119,5.0772772226252,-5.301819741344022,-6.0
254,1.3895152181399721,1.3631477391448106,0.7333485637837517,0.7699974811496941,-1.128337606753008,-1.2259352367607528,-0.06471543342816632,-0.15587202697942157,-2.4050138054657575,-2.828116797004601,4.540760635168615,5.305888636636004
255,1.7674996511375176,1.8013430285241137,0.7292476803687481,0.7518440900123262,-0.9919876448075056,-1.0373655333403748,1.181917869904208,1.3907272724131385,-4.281679329801818,-4.63718448220381,3.0801744132055573,3.1848317072772065
256,5.016215151328371,5.505565015153112,0.9879305410356392,0.9653614975035654,-5.615184323372011,-5.866495312392794,2.655278020038044,2.6278106567920005,0.8461516348334803,0.8179349426015009,-3.574710685775787,-3.734872729695292
257,5.864865160874824,5.7091372666298215,0.6125797255586728,0.6802976216095856,-1.4817130895068251,-1.6570474529138162,5.162498642019726,5.5493199746766395,-5.73600306567833,-6.0,-1.187743117162602,-1.315337501480808
258,4.4286287090651,4.574299000212828,0.37348783280025605,0.3950443284958167,0.9099497593717234,1.0449763155207294,-1.429831084717276,-1.4582510624298572,4.636416062814309,4.8561236570496575,2.6974592817958323,2.791085698265052
259,3.1859403695633004,3.465119556308537,0.5208876730731615,0.5367825191104217,-1.5154000424383232,-1.5776344201291868,5.654823993759329,6.0,1.1716468588249618,1.0984121204163797,-4.289967649012674,-4.894225280861415
260,1.770495537702666,1.7263113388468962,0.7249294447328252,0.7663397869429377,4.7967496283508355,6.0,5.14848091241888,6.0,-0.18463905553912907,0.047037712051434775,5.507068571726816,6.0
261,0.9545048461219939,0.854299915564293,0.4064923773052147,0.4384831142614324,-2.003421014753879,-2.6004308245078955,-4.763213821956128,-5.354281472128109,-5.817468047820126,-5.96205765354423,-3.2056682270954293,-4.644250583171603
262,2.908862266923787,2.899573695277961,0.8675444290221487,0.8980478892658943,1.0282022859303517,1.054074738768367,5.6292907863289905,6.0,1.4128480724120633,1.447878965444953,-3.4130366706093116,-3.7080128937305323
263,4.570154516682937,4.925169082895165,0.947026586057646,0.9999742138698804,5.001397177971176,5.977741838473171,4.080396105629658,4.897647539398208,0.5257104163321888,0.774486672027415,-4.14223337969975,-4.974773111924112
264,2.5337960791324896,2.692059098481783,0.8644583018724454,0.8729508927764557,5.119615161982876,5.469983848315097,2.040652651619145,2.0098205733952503,-1.593673074930531,-1.7775011120410429,1.3296597713559075,1.5223703078037407
265,5.146483872611674,4.967237547867208,0.22769634171462963,0.3199685368893035,3.173588808347431,3.504733917976667,1.8902001045405985,2.1239426068025438,-3.1032924281122924,-3.43493388253405,4.653694596922646,5.235030753505199
266,1.8315505301383477,1.8508101027484392,0.5586189260257627,0.5859580615101623,0.2978140375517575,0.5124448400668199,5.154114342316927,5.954943770003535,-5.4481406206191725,-6.0,1.1747758090180143,1.3274570474496807
267,4.195758820130694,4.321676721777148,0.9114876661707623,0.994354399515315,2.224580494552166,2.7872763571541794,4.828062950491097,5.69522665360785,4.584466970981733,5.517112882774662,1.554198422936365,1.832679517539281
268,2.8655198231068097,2.786760665511912,0.4843995509535496,0.5281472234560464,-0.2962270082999545,-0.25828578446081046,-5.749134604998438,-6.0,-2.0664587015196307,-2.2027699251525834,-5.264971359173565,-5.823103606972838
269,3.950244001801816,3.9711007219584706,0.28478832747394295,0.3514461030987569,5.343291250148647,6.0,-2.640974565621941,-3.0623591270599353,-4.096872994278663,-4.773062702376173,-3.014878077033506,-3.463025514320795
270,3.0407493203842964,3.1728353880149425,0.44165829550196156,0.4312276378433734,-0.020636890098445715,0.047909612176324966,3.1444709560158537,3.183595025740697,2.327850814335367,2.2833264672302813,-2.8035888331636047,-2.9025530247826197
271,2.4308896651473715,2.403246337048962,0.6808732553999516,0.7255043494813643,-5.345238245961269,-6.0,0.3685122308586659,-0.010043259609450064,3.097686924963719,3.6122292516643,-4.3734176741951565,-4.93857707978265
272,4.622019282768468,4.53354446569907,0.15537747678417033,0.2087987798014121,1.8413567131596675,1.9257534967597976,-5.208078933858268,-5.415499490247509,2.8138496812449665,2.9427370405234785,0.32151910823477436,0.3284889309124518
273,3.8865834715670835,4.135037461643937,0.5713823990584621,0.582052858302216,3.717210209538044,3.9663089960045315,-0.9760104839537109,-0.9761440551832322,3.943626909984807,4.164064224265669,-2.011345458481025,-2.2395970523993274
274,2.3545657683681864,2.3391895916067558,0.3814346311681196,0.46295128681825315,-3.9709822689347836,-5.302456704944823,3.746446497358252,4.9218936248508145,3.97796910993648,5.357498072899799,-2.444698963794226,-3.572015202201014
275,3.6371736183603036,3.16890996077026,0.54210109357099,0.6384546982921808,3.9082197836075294,4.111651382634775,-0.21816024418658664,-0.2701131555999484,5.939385488820862,6.0,1.0321297937976839,1.009875788019569
276,4.303730218681986,4.504930889651903,0.9093461307249059,0.9619646176899397,-3.106509916018165,-3.468391701984998,-4.581216238995291,-5.106929357507536,-2.2175400173346542,-2.5499981551300115,-4.044232638299356,-4.559055719364514
277,1.118881832134193,1.236080393783652,0.7713886650029279,0.7815564149403198,0.8300900922590015,0.7620241879377818,-4.864525353176802,-5.854879464040362,4.103671728632411,4.739062993374926,-0.047684199639081104,0.16869173824678135
278,1.4355064222636098,1.4045574070246218,0.6671190476222177,0.7054728132271296,5.32103158429206,6.0,4.679164183352359,5.833835290510853,1.3990602029064685,1.5940291990547406,2.8094356649521246,3.8109214352433813
