,threshold_true,threshold_estimate,ndt_true,ndt_estimate,eta_true,eta_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
18,2.6650214543544326,3.0,0.3742229217145384,0.288885261468817,0.1426452120106077,0.2213017710168599,-1.4630791695031289,-1.5586469453777108,1.4016356556365883,1.4548127539915958
19,1.933873146885843,2.028911720322099,0.6369980763264648,0.602303648471898,0.4432384691683386,0.5431575796616769,1.0764190757000796,1.1134347387828445,0.91609212210431,0.9600188943879816
20,2.915343314390733,2.999797470608244,0.5009390900042565,0.5127577737549259,0.4317262877561842,0.4658080400297429,-0.2602301110941796,-0.280115586515808,0.9945082258019278,0.9879844148023704
21,2.958110064463745,2.956730007734812,0.913623247806448,0.847235103222008,0.512685841164275,0.387781742692027,-0.7773039563520184,-0.7175020349333479,0.8574150558911708,0.8019063949361178
22,2.038640682185976,2.18292825654393,0.4159556504678756,0.382954228439043,0.1766590554993516,0.3054985447595405,0.0760573284004695,0.0861782977279598,0.9032542143693324,1.0040500701541069
23,1.1102077637806285,1.1983458597776795,0.1912329639285667,0.1722329581947058,0.974223063355952,1.0,0.8387201254880849,0.7466147671107667,1.334155262677459,1.4927451518121029
24,2.570794209397921,2.6809973861936536,0.3232412703621797,0.3218691690089978,0.980755147134872,1.0,2.291123118817277,2.3257788857323627,-0.9414188263895596,-0.9135988088199032
25,2.2263550962244345,2.1590720892293342,0.8306019570024772,0.9087185629968518,0.1446268709967382,0.1,-0.9878452326723164,-1.034832294883247,0.2335142154751557,0.2043211565189916
26,1.3926606246259736,1.399667593575527,0.5107232903944033,0.5320187025981677,0.517309188427001,0.504874080573398,0.9851348011363608,1.0503250024629505,-0.4002989916902111,-0.4734132765052095
27,2.6861009639562683,2.7924435538784547,0.9588474645453636,0.9352527522635016,0.7584024590394077,0.8092004709417904,-1.9505786855294,-1.9642112096892848,-0.5391691563406464,-0.6073753324448226
28,2.6587772608635203,2.759848427726212,0.5411311463681816,0.4857969377663559,0.4666953944075894,0.4881052227259295,1.6573523290417902,1.5910801664986964,-0.467832895277207,-0.5108537609574668
29,1.325421896912637,1.293436714865139,0.3584011070687486,0.3684010907246307,0.3026886133490813,0.100000525233133,-1.7732100251802945,-1.7187448947477726,-0.6715411539150679,-0.6828907481081266
30,1.3889166557902193,1.2890572820402126,0.6509611827489915,0.6685384304520778,0.7698125535574742,0.4227110832658863,-1.8742787868263169,-1.6920968983374864,-1.2343625385733523,-1.1585735316190289
31,2.743838038729334,2.736281435340079,0.1704562998643713,0.1710934229691173,0.6877066831098027,0.6218484338056142,-1.2971291712833817,-1.28963560113167,-1.8056914558205888,-1.7192807985701235
32,2.6463332109666333,2.5783910273741983,0.8378200751418095,0.858995429712579,0.5037439722370356,0.3465413949633815,-2.4843764160826147,-2.5,-1.9899315054006568,-2.043868142201215
33,1.0046736116112036,1.0516492000444693,0.3818948331308258,0.3758950155439071,0.1345939304907843,0.1,-1.0009265050763394,-1.0455260839165748,-0.0182383037543154,-0.1451149421652311
