,threshold_true,threshold_estimate,ndt_true,ndt_estimate,eta_true,eta_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate
17,1.5199423343818672,1.5045131593555414,0.3398758612804965,0.3417492488143289,0.2916243440265323,0.1,0.2538870958425643,0.200751412671218,-2.310992768880946,-2.3507137986162667,1.1767479147488813,1.1487545408678292
18,1.9853296149408275,2.243615528697387,0.7032253363861164,0.6625002931793135,0.3911317514952264,0.6238360607722478,0.5105915405862882,0.6014147118317441,2.1313461074524733,2.28301305772089,1.0937570536322363,1.120255431760942
19,1.7462065602499783,1.6500020138327969,0.8745302981562756,0.9116963728621362,0.3483873557341967,0.4604499427568809,1.9291258445938304,1.938475973141676,1.090964169669308,1.0899256090060097,-0.1796314104663066,-0.1970728730762505
20,2.499754113895486,2.5445827651054977,0.1054919105848129,0.1177896624193181,0.3043483832199967,0.3683396814639648,-0.7468847974816106,-0.8433333287730125,-0.3802059899371812,-0.3914030476381865,-1.5789490972193645,-1.77756913586831
21,1.1599781260804032,1.156019809315653,0.9451068087053324,0.9544255832239188,0.7093647105034308,0.7236155022619164,1.4773877224423226,1.6099353866912485,-0.1248388993829324,-0.0870087344443298,0.617934452160388,0.626600602355827
22,2.8115279994213376,2.8471571949192005,0.4646406258755557,0.4457266051558987,0.9291033905112492,0.8661102821844089,2.416660934773006,2.278674827492396,0.3858693370969451,0.2847391328004279,0.4230400380417898,0.4468892760667129
23,1.508374856169723,1.476960569620995,0.4002400315834002,0.4046148618136947,0.952886543841098,0.8556870717457135,-1.6344831597601497,-1.7060095519517888,1.571972047914811,1.4940293407015677,-1.0722671943994666,-0.8805504428037715
24,2.166334950867494,1.946736574561038,0.5064158043767888,0.5334167606299385,0.5840978013523658,0.1,-1.1439342907729366,-0.9740302302566544,1.9361393983571773,1.683946352357467,-0.436421753064547,-0.3450059316017424
25,2.6492727167424315,2.737327291427837,0.9987761287107096,0.9841622584019104,0.3605231983981919,0.4813374705066686,1.3787429136189284,1.401672063341452,-1.662555614395878,-1.6972038352803474,-2.318408947588033,-2.3464018045413804
26,2.321211479767771,2.527139795668877,0.5366008245264356,0.5067665383513258,0.8646039501565495,1.0,0.8828125396430075,1.017229140886731,0.0604465112373459,0.0977604420860429,1.7341817695055115,2.0042284656579628
27,1.139986832005891,1.193329206550373,0.666555275479768,0.6618964441051394,0.6789645125992146,0.5869269245861276,-2.4354917794784225,-2.5,-0.1924561948103514,-0.1254332022871402,-1.3376794757253312,-1.3831781825681424
28,1.7544287669743917,1.779980065455969,0.6980754067968616,0.7096173345591388,0.778703679287833,0.89313526422625,-0.0729945956712352,-0.0554663286017071,-0.8214333625606712,-0.95815172169374,2.4238390044364704,2.5
29,1.739588411652334,1.805178595602157,0.4648816695935092,0.4694910164129354,0.3832652146607979,0.5860679773028503,1.166984039375032,1.2428583071533976,-1.845220310405828,-2.0160976176015075,1.0330118513581947,1.087403818768671
30,2.1789235323081284,2.203838851200335,0.7613555289014564,0.7758542640147755,0.4927198772595954,0.512029153221882,-2.404569060244794,-2.5,-0.4341033221164669,-0.4277832629070698,0.7592463638110364,0.702663326248285
31,2.6450968065685148,2.6781894432548743,0.167888383666223,0.1583032212069386,0.5545833379574207,0.5778004551811264,0.108121522105139,0.2163959301147988,-2.160724034917249,-2.176664399340133,1.7682994660460176,1.6445302028003992
32,1.0843284415695098,1.0999524144906232,0.2995586773414243,0.300059384134217,0.1961676332205377,0.1,-0.734242977995197,-0.7460402049389471,0.520796437699072,0.6541746001860914,-0.4154665038353272,-0.3343125814262686
33,1.4058101839193684,1.4404840895258753,0.8245563782461146,0.816556374926345,0.1700546398655682,0.1909544405395359,-1.0735646802939351,-1.0078628629707334,0.5898658867835693,0.5580042943420048,1.362436958442486,1.3820035756943168
34,2.3819330538812,2.885722627372818,0.6147010614964089,0.5519660515512059,0.7283807802799066,0.9936142742615124,0.3792546248729805,0.5543049285648334,1.5750016695842095,1.8218993006662607,1.0451432369009024,1.3529047540599095
35,2.600549478177795,2.6826017750277065,0.3652978248453589,0.3661790422416696,0.5802052223607982,0.6881131093687888,-1.5954926417141762,-1.6916807121439832,0.1024313813248972,0.0836173195982414,2.3030516562203114,2.342426734598748
36,2.531251080646156,2.430066061986317,0.6740939111012806,0.6864069025293753,0.5743711091559563,0.4589479579725517,-0.733896211296638,-0.6292432110600672,1.3397594112291789,1.2871491060057898,-0.1566889303627194,-0.1916797061629169
37,2.415577906649884,2.491920981230974,0.9421550958578212,0.9424243099958152,0.6831204818962919,0.6951977888348376,-0.214643356958108,-0.0941643656539923,2.2109494970514154,2.2890640593318548,-0.227018009935202,-0.2082895372155175
38,2.38873700953937,2.262093862526626,0.1740514011965591,0.2152667151045025,0.5917129718641079,0.5612011848967049,2.453036758771777,2.454169056301122,0.6534661421339422,0.6031694644769339,1.2905466861946286,1.258966283185195
39,2.753121272198731,2.663929238596298,0.2098051049051559,0.2347528425168417,0.5355624934800678,0.4411440265650575,0.3731869783613434,0.4092955493024641,1.6528023819468574,1.5482753579020594,-2.0192518730240057,-1.9462088532534223
40,2.7930252299679315,3.0,0.3313586293540232,0.3307294654526101,0.7409103963126473,0.9299929779116494,1.1628769243244208,1.208999629269896,-0.4245597341905682,-0.4751900131966184,-2.1926194164883164,-2.3857029947650155
41,1.5563313400011396,1.5124917266058426,0.2591406006858497,0.2857986057972117,0.1771421740009878,0.1,-0.3761109520513217,-0.2702986505626981,-0.0559741593029583,-0.0360782188797303,0.6516071556564812,0.717333547575769
42,1.1655979163635828,1.2458807910743894,0.2516315133326435,0.2516315130113469,0.9119021946162168,1.0,-0.6947119668542606,-0.7654631650746786,-0.509890551438863,-0.5442577737103554,2.381664624382388,2.4335559787274947
43,1.782336193551261,1.9985024192990155,0.436944339021911,0.4074947717224737,0.4524678836467726,0.7189897276763277,-0.3044692178362151,-0.3214099187175004,-1.9533385046204,-2.072462911471857,2.38256388900047,2.5
44,2.6442530834365794,2.663161901620336,0.1259141346429116,0.1193514797101997,0.9360158290129648,0.8888829429473364,0.0264758114571644,0.0633780690472925,1.8331525824995631,1.7021971849889952,-0.3002909798607228,-0.2761091823668531
45,1.846568225147148,1.870514404925295,0.94627134858207,0.9392713435677592,0.304097149283514,0.4671304647920534,1.4920005239631349,1.5960365119146942,0.0085657541732314,-0.0313081352275373,0.8862678752371822,0.835379160554765
46,1.3174238462602237,1.3470341099531955,0.6225360216156357,0.6349886024190408,0.4001185281182063,0.6609583322731776,-2.026729046154168,-2.121583313309595,2.211466626538366,2.2670492378660563,1.562645752122488,1.7251612296353
47,2.688425594658771,3.0,0.2545207588030646,0.2210104693219602,0.7870479789035064,1.0,1.7108205199995743,1.8328389208421227,-1.8958884832959404,-2.014068594357432,-1.887441890051376,-2.0075064317683724
48,2.149369022744538,2.184790159870431,0.5336691933173842,0.545247738772566,0.9065012693675084,1.0,1.590933945338442,1.6732076646595593,-0.595376866300662,-0.6178498767508,0.5575168011959375,0.4049708914240063
49,2.752454105892044,2.877480348709621,0.751622968725643,0.7081819540387749,0.6922635775133291,0.6787965416476853,0.0264577689760719,-0.0147077755820544,2.38776259442373,2.3178317835508024,-2.4328005096755403,-2.4470025741921675
50,2.170608087131352,2.285024918469384,0.3048443687489738,0.290288428436557,0.2832024642105148,0.343706004979796,-1.7085181906849003,-1.7825948006219705,0.4506514088335345,0.4365450908544212,-1.263306937230531,-1.2636511499328704
