,threshold_true,threshold_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
0,0.9847738593716516,0.9501788865589109,0.3488109511667089,0.3662697908916713,0.5869368107004075,0.5945712829226371,0.5683575631845706,0.6140449607970779
1,2.5206120075176033,2.499589580045084,0.44967826409907347,0.4403085944177514,2.0624897765809713,2.123061614668286,0.1385591569624962,0.08435810791140075
2,2.9238511045552933,1.2628989991567705,0.5937273324965383,1.0,-1.9900573781944741,-1.4476778397550247,-2.2392589035995636,-1.6077964984421895
3,4.583367409908594,3.4250513926060613,0.75961442859267,1.0,2.4459221018040447,2.463562765671586,-3.396104749380008,-3.315296458584249
4,4.513249993578242,4.683139887014009,0.5413109729082591,0.5263353883805568,-2.8856789347529173,-2.9530103541735846,-3.0391494068802096,-3.048749209083666
5,1.6444496521817724,1.6375804322447083,0.7098171529489327,0.7288166444020174,0.08395874524401015,0.05535271138950801,2.23369436639519,2.391886047258756
6,4.264557490024316,4.0954762204995685,0.3466421423148394,0.35257518924103776,-1.3872726489735463,-1.2813066005474032,-1.0825169374517385,-1.0499682759533164
7,4.1870790967553315,4.170880943287939,0.40047602330769067,0.363407401966442,2.156307725225318,2.0944498500860727,-0.0491733787066192,-0.006415710273365326
8,3.5046608125623315,3.551889049681733,0.13751388623260646,0.12146438287381074,1.19601956833095,1.1526479196230508,-1.8607960984390528,-1.8589898661077318
9,1.7781176771159488,1.8947185566561364,0.4335390858412106,0.41550785326896555,1.1566375718917308,1.2007050180240648,1.4011322966657063,1.4078710795730125
10,2.0810009438665786,2.15958366163914,0.5501875084242149,0.550364530932869,-0.7268479697805044,-0.7299899158083087,-0.31368681898543027,-0.2632056049245528
11,2.035158291139018,2.3195809331561774,0.1869894406245625,0.10000000000000002,0.8641902800569867,0.784406001249562,-3.0331877195293924,-3.017008912060234
12,1.3038326556029063,1.3034813446251658,0.14232044967307295,0.15014817604975095,-2.273177560663405,-2.2818617903409866,3.4423391483401877,3.474980603296427
13,3.2195053844345325,5.0,0.9861701479384144,0.10000000000000003,2.9265270702508333,2.3604323797112263,1.3632554298905037,1.07667458956948
14,3.3805760479696114,3.1961948210739375,0.2890064403573835,0.34215788975088546,-0.2683097107411252,-0.3144330445034891,-2.4030354523695494,-2.2783970466224734
15,1.8771266436864156,1.8173815562267843,0.3219894212669658,0.3272343974931117,-0.873862685901974,-0.8636934951323572,2.7935595733911764,2.7150621968350652
16,3.1057466508552416,3.094877399051298,0.3954708361360151,0.4582174853044898,-3.4162675561498306,-3.5,-2.6340303225092248,-3.5
17,0.97163217621861,1.0374971021930253,0.560605190404532,0.5536126579644743,-1.79277346862834,-1.7875625121033458,-0.4766680545677604,-0.6509460931017985
18,2.5848931766314385,2.700682385026509,0.1574012630000389,0.10000000000000002,-3.047706454660095,-3.003060875303991,1.6501201276806619,1.6476276867740252
19,2.7517800824343466,5.0,0.9416522948458461,0.1000000043435178,-0.6611490279897819,-0.9121791052388151,-0.02166098463748667,-0.03234670848951246
20,0.7595643662063967,0.8085903149597962,0.6130899640640987,0.6132877162993452,-2.833480506597058,-2.685993278340814,-3.194902545938529,-3.326662720313192
21,1.9789381389408889,1.994068828198634,0.48410954634909925,0.47779001245174696,-1.2909219292893754,-1.2199600177833272,-2.9265541783275446,-2.8866815992887314
22,1.8564653796647628,1.8017841451694463,0.8732385159825048,0.8908593425995779,2.139337865684147,2.3324919871649143,-1.8807204778692486,-1.764004233668131
23,3.4075518043247026,3.205068536034319,0.2002035077632861,0.3271794605200796,1.2571724253648644,1.2750093533421072,0.0069635838496153735,-0.006137925604112669
24,1.4034182733464187,1.4462551398752308,0.3163413396161922,0.3198440107379463,-1.5243058257133946,-1.4501913421251929,0.8465977403188348,0.8835248486767545
25,4.680855463859898,4.999999780294632,0.3575884068306048,0.29224147760963104,-1.473638335928662,-1.4123880205712962,3.396292207801233,3.4329661835196865
26,4.781360185949778,5.0,0.5575248271518362,0.4562165073695733,0.7435942656354606,0.7203567610902536,0.8605153392281357,0.8446516476960215
27,1.278256655744088,1.366918304168521,0.4871513155766154,0.4701131617301506,2.4659209377903384,2.5718529947313726,1.1851665906403919,1.0577350429236851
28,3.006981253501133,3.0119231080113336,0.34044824853602323,0.3829764956514358,-0.5812146827368379,-0.5796036923312972,3.118843179844455,3.178970862934036
29,2.2572186545648294,2.4845359075177975,0.9197878848292658,0.855593915907891,-2.1582599746621165,-2.2410949754287444,0.8647051669204762,0.866669565946244
