,threshold_true,threshold_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
191,1.9716487917513525,2.0928209672868725,0.17197686585886482,0.1379768653053193,-1.9068207347232602,-1.9495915091819376,1.0824620461604315,1.2076515907618077
192,5.621797924438138,5.52417949797668,0.8761794843726989,0.9217418401077708,0.6157034855788956,0.6482592212180844,1.6063177270706257,1.6927552703795132
193,2.755881096114879,2.9233640412009643,0.9816150822422386,0.9212054283547704,2.863838393864436,2.624908263091154,0.563547031838862,0.464257087319087
194,1.4525432689425903,1.4143015773986674,0.7516975203294042,0.7858181825140517,3.8309375775539243,4.049523065849243,-0.3277535389617712,-0.26658673715043707
195,1.039485345544326,1.0757981478816248,0.3133070322063428,0.3218994049137924,-3.871347091226174,-4.022079438797007,-3.909462159093491,-4.049441229280071
196,2.065601393102239,2.3183019735539245,0.8782078747989877,0.9045727089342809,-3.854428400449486,-4.586597189436327,4.411193875398797,5.251785275686412
197,3.4200711111505626,3.6409075097482066,0.9836610340144317,0.9875996540693348,-5.400789125738561,-5.868577162245872,2.432209093956753,2.605237274214888
198,2.0850858946327766,2.483855076856254,0.9400527972876686,0.9294463795033788,2.4535019199441805,2.740182275888531,-5.218573439278066,-6.0
199,1.2605663742453654,1.3580842458710136,0.38625539111016716,0.37118081895294847,-1.3454655451224933,-1.2495224017477897,-1.1976232586003044,-1.3908326565823617
200,2.581363954547296,2.615758530329403,0.8758083596930043,0.9176720029588479,-3.1847435145583676,-3.3807561289038817,-0.5914057030128235,-0.5007824593620438
201,1.646190614484052,1.7770910249105638,0.41446307188213083,0.4378402932969534,4.437725864078327,5.030254226281047,3.6077459710718403,3.997899364470383
202,2.8210501934757883,3.081895525333202,0.3900020986115491,0.37887379374188107,2.9921065222177847,3.174200302338505,0.12609002638746025,0.08036509678204341
203,3.84008321695769,3.816066497584211,0.23507073502222886,0.3076478463457026,-4.104676259609841,-4.40669083570432,-4.57531688493864,-4.906869407404346
204,2.7765386676485084,2.5903159013811625,0.8599126294307354,0.8991052281263965,-2.0670775485266164,-1.9997066131591095,4.499737696212804,4.377765726424574
205,3.8897393027490224,3.776401441173956,0.9532762671369054,1.0,1.4627489976238923,1.486890757392362,-2.52765979563019,-2.41013010452106
206,2.2595092573127626,3.0086919876157685,0.7757497569235156,0.7001457264841298,-0.6996381741956981,-0.6010394116377463,5.3978201416927245,6.0
207,4.458012125460899,4.4158561341697045,0.38969033527070385,0.4132371592602676,1.0188613430996156,1.0146837698351627,-3.9346887315199566,-4.009611942084212
208,1.69813655177284,1.626769964264933,0.11595899480012231,0.15375896493355826,4.273341067659258,4.362390487844372,1.5740255915496926,1.5950432039970401
209,2.6840355790794774,2.2915929267373323,0.8381425511328873,0.9409816656479953,3.6904047792158043,3.729303496457706,0.44413126786385915,0.4774042213230787
210,5.436035905835872,4.856400319670072,0.8221857788753372,1.0,1.4185255447659149,1.2740048512930058,-0.9085960095656089,-0.8826377547059882
211,5.8624332923044715,6.0,0.9566245180661427,1.0,2.8909826458187067,3.0338210351506234,5.514708468618736,5.875032114571682
212,3.3071566252727105,3.1638041574365343,0.9492679515917152,0.9835589991594668,-3.4673644951509184,-3.476644715069068,3.333895575394142,3.2623626737723224
213,1.5649404277028367,1.9489004405395827,0.9032718307181027,0.9220253024800698,-4.692800918334168,-5.8606331596920755,4.494292320152213,5.97408153237702
214,1.4837515647551267,1.4636909364415722,0.8390245218763203,0.8631286355524804,2.3056871722736347,2.709258477785628,-5.7451500779507185,-6.0
215,4.306500522623528,4.182665441071004,0.8875838830151468,0.9302075843677609,5.951659704939081,6.0,-4.781256417369935,-4.986028848153703
