,threshold_true,threshold_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
0,5.783982898468026,6.0,0.7684078247278917,0.6877525650427694,-4.1889437354431465,-4.0358515839764335,-0.4934538994006416,-0.5324921593323063
1,1.988937872267284,6.0,0.8508880136493978,1.0,0.6558656107144651,3.622006340230172,5.806917762981316,6.0
2,5.26839374317316,5.443367019012903,0.7950112080197619,0.7444951896844733,-2.618487568613171,-2.5606669015320973,0.2416523186091184,0.2545700146971174
3,3.587071429020143,5.985685685254182,0.488025529410002,0.8629346425328944,-3.72448715991307,-5.986537798416773,5.380516314646137,5.9983106275007625
4,0.6307147606858429,5.999200352877149,0.9696081844530298,0.9998410652454648,-3.22835456910715,-5.970982297599484,2.889523515341816,5.999114990163564
5,3.264376473290829,5.99939346824645,0.3880423012618151,0.8679192861890472,3.941065214956927,5.998919082969336,1.4546852130954275,5.9922063918431725
6,1.1063094761725607,5.995282383187856,0.2564513100941774,0.3220537287037555,5.751459697945009,5.989533659773091,2.451127642437881,5.9433929493507325
7,4.789914844533773,5.997960691919671,0.2228057715747889,0.8157286830786588,-2.9027523316769246,-5.981010729305323,4.84253564836221,5.957648566880184
8,4.700742675482148,5.996510374120554,0.3067925758589566,0.8605563240462147,2.10634499057839,5.976079603073759,-5.854941517779373,-5.996891042495162
9,1.6153843745275438,1.6552553048712098,0.4069933037479224,0.3828871232230268,1.1279988316354332,1.1092427525747477,1.4166455758132792,1.453862223298776
10,3.699550388409656,5.999467535022818,0.2647321396335328,0.8113763237200324,-0.0140862705677013,-0.5767614729825867,4.768573428635343,5.994878650045901
11,0.958031010631903,0.997036621099914,0.9386165806190871,0.9402039985025442,-1.0203402644719342,-0.933165346336802,2.9253721000908826,3.016779083346675
12,5.332919312000831,5.642164400189436,0.2608030080943208,0.1616256073712016,2.6446853018066667,2.6641753246503708,-1.160975199212856,-1.1482268533487834
13,3.90149816663737,4.038496805087291,0.7404681681526479,0.68607185303105,-0.5306248907091979,-0.4894625154280114,-2.9710964719224884,-2.88399386135183
14,2.9578749665648485,5.997614977190944,0.5758460291398162,0.91572593721107,-4.591317028881694,-5.985099389027269,3.232706195359992,5.993201659140451
15,5.92390614443911,5.873816845563735,0.6498934648545133,0.6573379599309114,-3.149407946564242,-3.173001838045632,5.075230780246709,5.033398836079081
16,0.5958100541291723,5.999056245077075,0.7312983384341678,0.7528307929778626,3.8882978998915054,5.983536464969426,5.840072611979162,5.989530659534479
17,0.5908834650289624,5.9885271843694206,0.6968222523681483,0.7285773065942568,0.1367224381172045,4.534721209220594,-4.141755366143581,-5.996792005193917
18,4.097176604458645,5.999542056570895,0.1316244004759725,0.5394301875336831,-5.660144577214153,-5.998064551071129,-3.8535167150017946,-5.962625032995081
19,1.199330348053706,6.0,0.9531517769228162,1.0,3.7777807057671855,6.0,2.835943844729855,6.0
20,3.8437008099983596,5.998465642529881,0.19601002671972612,0.6229145125252568,3.2740083145838086,5.98622394894398,5.486630524964919,5.996476379122539
21,3.475462745279706,3.4987419684213363,0.9615727235061734,0.9859513512172502,-1.9077508803309149,-1.9281488943590228,0.07739272614597903,0.04029518441434812
22,4.307212239823888,4.505178690443037,0.321172354900868,0.2781604541452124,-2.7786881780637964,-2.8577946559816776,1.6553537238369906,1.6993973752197826
23,1.6047971228122018,5.999081955990876,0.5457472839613574,0.6576132101657083,5.78173297434505,5.980805134915636,5.693982469191859,5.97910422273175
24,1.6790598460288138,1.7073129429439418,0.8175927790086805,0.8218266545532756,2.1293577107664237,2.097218676858686,-1.0691568296913063,-1.1275612113229012
25,2.8464324358566357,2.6111402353245934,0.476609523466469,0.6013445458469419,0.1117007240790171,0.12252378305188928,1.1724460264040282,1.1587769046837593
26,3.346844711850232,3.3775209067335834,0.5900866574425598,0.6115127937384254,0.9440306381834063,0.9027652474330554,-0.03921434834438298,-0.013969071696915839
27,5.513029616635265,5.3966940914280315,0.9178374685697056,0.9131566748746024,5.921610114024729,5.770013741350707,5.218518906011791,5.018763950418521
28,2.9437456157909665,3.137742474104219,0.8121239686819688,0.8099130900841598,-0.08833374645714231,-0.2964928922852381,3.5579583454911723,3.8206480750767313
29,1.7189329240106748,1.89987272157309,0.6545462689931232,0.6181949053067023,-3.5927220784368314,-3.6608120512629476,0.5113464502320344,0.47925305034706767
30,3.0677250958087567,2.7130991296582474,0.40300545834416196,0.5151967058003307,-2.563439824658715,-2.4311978714606446,-0.7509512434847694,-0.8085859861967621
31,0.5935064330255633,5.999491882635217,0.8471424069743543,0.8694428661201069,3.568027090576842,5.971097398080708,-5.60323116716563,-5.997862538774964
32,2.320698308801842,2.1564774251496597,0.8659399540399614,0.8772353436175564,-1.282470520941854,-0.9908988405771944,-5.292562128590152,-5.117777242034278
33,0.7304932961972025,5.998310425550034,0.6370473132783933,0.6676763527135244,5.221619091913084,5.962363812249643,3.5505329189987456,5.9889610850483415
34,0.5896592848828046,5.99569434227397,0.42887780221632865,0.4588234791599043,0.47719289270011345,4.1710900335924554,-5.482781500304383,-5.990354481707363
35,5.974416122355797,5.800357687352176,0.9502016287181352,0.9937145323002128,-4.1978615305439515,-4.22961750694736,3.695647601165714,3.7529112782230754
36,5.828407289666343,5.702797485289222,0.5417537809151995,0.5812790984260475,-4.528042123897431,-4.485836970263442,1.054274883484236,1.1353398901670984
37,2.067301938914146,2.175674421157614,0.31382740295255795,0.2991523578676813,-1.9428784042504579,-1.954152442087012,-2.1153018052857657,-2.1963116031392915
38,5.881345999753005,5.903800986943472,0.48002646043114605,0.4220954043633637,-0.18071880610135826,-0.15702665669242827,2.7305582802940065,2.6694370912712166
39,1.3939113827275738,5.9927907886248555,0.4019911001375175,0.5284280119819953,2.1274934073347964,5.970398712642421,-4.633178086956086,-5.998505263626613
