,threshold_true,threshold_estimate,ndt_true,ndt_estimate,eta_true,eta_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate,mu4_true,mu4_estimate
0,1.293248554964374,1.3277337824395508,0.9285395610693904,0.9261920675705791,0.20877468408706706,0.1,-1.0974180770988549,-1.091312423719057,1.3583040546124348,1.3743456780015189,2.286987343773393,2.268142077710008,2.9672371518028973,2.8805088646758126
1,2.145887948715699,1.9739831557873484,0.859940967943618,0.8999444059883565,0.5989595589830157,0.21580285183266354,0.03044054687150033,0.07838567010497485,-2.099102938389378,-2.078555836168431,-1.8200412925535039,-1.8067549378697179,1.91558080050035,1.8569580797238547
2,1.722134418272791,1.711203811946109,0.6148943654775436,0.6093943258298076,0.29840992524428345,0.1,1.550842804716635,1.4054549532355147,2.4356829515699965,2.3218495944533535,-2.688825781972258,-2.6202445305750826,-0.10046435144854282,-0.1202827895099752
3,1.3515299560158198,1.321854152824875,0.1031833614588906,0.11630732034244402,0.21974820665373665,0.1,1.6543928506815517,1.6008048037654339,1.8725617890529311,1.984876072821881,-2.3230469286962196,-2.348100233880802,-0.07234134747588983,-0.10047389046249404
4,2.939803313215138,2.5417555759108477,0.9533113334593375,0.9840838168636874,0.901557381094713,0.4296855129855271,2.4606949891567838,2.193652910990497,-2.6764070710957863,-2.338371464139491,0.037241499714316895,-0.00023822764343572487,-1.1523774189820921,-0.9742554886299776
